year,consumption,asset_id,energy_type,asset_domain,asset_type,scenario
2041,25174.397,EX_003,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,25174.397,EX_003,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,25174.397,EX_003,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,25174.397,EX_003,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,25174.397,EX_003,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,25174.397,EX_003,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,25174.397,EX_003,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,25174.397,EX_003,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,25174.397,EX_003,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,39612.53445276663,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,39612.53445276663,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,39612.53445276663,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,39612.53445276663,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,39612.53445276663,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,0.0,EX_003,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,0.0,EX_003,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,0.0,EX_003,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,0.0,EX_003,thermal_cooling,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,0.0,EX_003,thermal_heating,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,6708.099,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,6708.099,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,6708.099,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,6708.099,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,6708.099,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,25174.397,EX_004,electricity,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,39612.53445276663,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,39612.53445276663,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,39612.53445276663,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,39612.53445276663,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,39612.53445276663,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,0.0,EX_004,natural_gas,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,0.0,EX_004,propane,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,0.0,EX_004,fuel_oil,building,building_aggregate,ex_managed_elec_1_hp_rate
